CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/161;DDT Campionatura Cliente;161;2017-02-27 00:00:00.000;2017;DCG;161;;2017-02-27 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;127199;448352
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/348;DDT Campionatura Cliente;348;2017-04-14 00:00:00.000;2017;DCG;348;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;137362;454186
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/381;DDT Campionatura Cliente;381;2017-04-14 00:00:00.000;2017;DCG;381;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;137407;454231
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/383;DDT Campionatura Cliente;383;2017-04-14 00:00:00.000;2017;DCG;383;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;137409;454233
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/437;DDT Campionatura Cliente;437;2017-06-06 00:00:00.000;2017;DCG;437;;2017-06-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;145089;459738
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/442;DDT Campionatura Cliente;442;2017-06-06 00:00:00.000;2017;DCG;442;;2017-06-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;145094;459745
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/450;DDT Campionatura Cliente;450;2017-06-07 00:00:00.000;2017;DCG;450;;2017-06-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;145258;459875
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/496;DDT Campionatura Cliente;496;2017-06-07 00:00:00.000;2017;DCG;496;;2017-06-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;145338;459924
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/531;DDT Campionatura Cliente;531;2017-06-08 00:00:00.000;2017;DCG;531;;2017-06-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;145545;460101
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/834;DDT Campionatura Cliente;834;2017-08-03 00:00:00.000;2017;DCG;834;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;154981;466933
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/872;DDT Campionatura Cliente;872;2017-08-04 00:00:00.000;2017;DCG;872;;2017-08-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;155052;467012
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/873;DDT Campionatura Cliente;873;2017-08-04 00:00:00.000;2017;DCG;873;;2017-08-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;155053;467013
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/972;DDT Campionatura Cliente;972;2017-08-29 00:00:00.000;2017;DCG;972;;2017-08-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;156271;467998
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;DCG/2017/980;DDT Campionatura Cliente;980;2017-09-04 00:00:00.000;2017;DCG;980;;2017-09-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;157066;468672
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/10;DDT Campionatura Cliente;10;2016-01-26 00:00:00.000;2016;DCG;10;;2016-01-26 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;VRANJES DR. PAOLO LABORATORI VIA PERTINI, 5 - LOC. ANTELLA BAGNO A RIPOLI FI;68405;406743
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1006;DDT Campionatura Cliente;1006;2016-10-27 00:00:00.000;2016;DCG;1006;;2016-10-27 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;TOSCOCHIMICA SPA VIA ETTORE STROMBINO, 54-56 PRATO (CAFAGGIO) PO;110314;436065
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/101;DDT Campionatura Cliente;101;2016-02-22 00:00:00.000;2016;DCG;101;;2016-02-22 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;TECNOCHIMICA SPA VIA DEL SALICE, 16/18 CASTELFRANCO DI SOTTO PI;73240;409930
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1013;DDT Campionatura Cliente;1013;2016-10-27 00:00:00.000;2016;DCG;1013;;2016-10-27 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DAYKEM SRL VIA GALCIANESE, 21/H4 PRATO (CAFAGGIO) PO;110328;436073
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/103;DDT Campionatura Cliente;103;2016-02-22 00:00:00.000;2016;DCG;103;;2016-02-22 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ANSER KIMICA VIA F.LLI ROSSELLI, 32 MONSUMMANO TERME PT;73242;409932
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/11;DDT Campionatura Cliente;11;2016-01-26 00:00:00.000;2016;DCG;11;;2016-01-26 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. VRANJES FIRENZE SRL UNIPERSONALE VIA S. PERTINI, 5 BAGNO A RIPOLI (RIMAGGIO) FI;68407;406744
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/114;DDT Campionatura Cliente;114;2016-02-22 00:00:00.000;2016;DCG;114;;2016-02-22 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. VRANJES FIRENZE SRL UNIPERSONALE VIA S. PERTINI, 5 BAGNO A RIPOLI (RIMAGGIO) FI;73260;409947
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1183;DDT Campionatura Cliente;1183;2016-11-15 00:00:00.000;2016;DCG;1183;;2016-11-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IDEA ALCHEMICA SRL VIA DELL'ABETE, 9/11 CASTELFRANCO DI SOTTO PI;113402;438117
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1186;DDT Campionatura Cliente;1186;2016-11-15 00:00:00.000;2016;DCG;1186;;2016-11-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LABORATORI EFFE SRL VIA P. MATTARELLA SNC LOC. MORRO FRAZ. NICCOLO'  SPOLETO PG;113408;438123
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1188;DDT Campionatura Cliente;1188;2016-11-15 00:00:00.000;2016;DCG;1188;;2016-11-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;L.C.P.L.A. SRL VIA A. DELLA ROBBIA, 21 MONTEMURLO PO;113412;438126
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1202;DDT Campionatura Cliente;1202;2016-11-15 00:00:00.000;2016;DCG;1202;;2016-11-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;0;438144
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1204;DDT Campionatura Cliente;1204;2016-11-15 00:00:00.000;2016;DCG;1204;;2016-11-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SAPONERIE MARIO FISSI SPA VIA BASSA, 35 SCANDICCI FI;0;438150
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1267;DDT Campionatura Cliente;1267;2016-12-15 00:00:00.000;2016;DCG;1267;;2016-12-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SAPONERIE MARIO FISSI SPA VIA BASSA, 35 SCANDICCI FI;0;441609
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/1306;DDT Campionatura Cliente;1306;2016-12-19 00:00:00.000;2016;DCG;1306;;2016-12-19 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;118682;441958
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/133;DDT Campionatura Cliente;133;2016-03-11 00:00:00.000;2016;DCG;133;;2016-03-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;CANTINI RAFFAELLO SNC VIA SCARPETTINI, 250 MONTEMURLO PO;76240;412182
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/138;DDT Campionatura Cliente;138;2016-03-11 00:00:00.000;2016;DCG;138;;2016-03-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;TECNOCHIMICA SPA VIA DEL SALICE, 16/18 CASTELFRANCO DI SOTTO PI;NULL;412195
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/15;DDT Campionatura Cliente;15;2016-01-26 00:00:00.000;2016;DCG;15;;2016-01-26 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;RIVER CHIMICA IND.LE SPA VIA BORSELLINO, 7-9-11 PONTE A EGOLA  PI;68411;406748
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/159;DDT Campionatura Cliente;159;2016-03-16 00:00:00.000;2016;DCG;159;;2016-03-16 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;EBLA S.A.S. VIA DELLE FORNACI, 37 BORGO SAN LORENZO FI;76989;412626
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/164;DDT Campionatura Cliente;164;2016-03-16 00:00:00.000;2016;DCG;164;;2016-03-16 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;;77035;412631
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/170;DDT Campionatura Cliente;170;2016-03-16 00:00:00.000;2016;DCG;170;;2016-03-16 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;G &P COSMETICS SRL VIA A. DE GASPERI, 15 SANSEPOLCRO AR;77087;412658
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/174;DDT Campionatura Cliente;174;2016-03-16 00:00:00.000;2016;DCG;174;;2016-03-16 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;TOSCOCHIMICA SPA VIA SAN PIERO A QUARACCHI, 258 FIRENZE FI;77098;412679
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/190;DDT Campionatura Cliente;190;2016-03-17 00:00:00.000;2016;DCG;190;;2016-03-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;KIMIKANDO SRL VIA CALAMANDREI, 251/E AREZZO (CECILIANO) AR;77298;412919
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/194;DDT Campionatura Cliente;194;2016-03-17 00:00:00.000;2016;DCG;194;;2016-03-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;NIVEL SRL VIA ROMANA 615 - FRAZ. ARANCIO LUCCA LU;77304;412924
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/206;DDT Campionatura Cliente;206;2016-03-21 00:00:00.000;2016;DCG;206;;2016-03-21 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;CENTRO CHIMICA SRL VIALE DELLA REPUBBLICA, 298 PRATO PO;77746;413273
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/207;DDT Campionatura Cliente;207;2016-03-21 00:00:00.000;2016;DCG;207;;2016-03-21 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;METODI G&E SRL VIA SAN LORENZO, 78 PISA PI;77747;413274
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/21;DDT Campionatura Cliente;21;2016-02-12 00:00:00.000;2016;DCG;21;;2016-02-12 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;EBLA S.A.S. VIA DELLE FORNACI, 37 BORGO SAN LORENZO FI;71654;408782
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/214;DDT Campionatura Cliente;214;2016-03-21 00:00:00.000;2016;DCG;214;;2016-03-21 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;TOSCOCHIMICA SPA VIA SAN PIERO A QUARACCHI, 258 FIRENZE FI;77756;413283
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/215;DDT Campionatura Cliente;215;2016-03-21 00:00:00.000;2016;DCG;215;;2016-03-21 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ACTIDEA SNC CORSO GOFFREDO MAMELI, 40 MONTEFALCO AN;77757;413284
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/216;DDT Campionatura Cliente;216;2016-03-21 00:00:00.000;2016;DCG;216;;2016-03-21 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;QUALIKOS SRL VIA DEI LECCI, 19 - LOC. PIAN DEI PESCHI POGGIBONSI (STAGGIA) SI;77758;413285
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/217;DDT Campionatura Cliente;217;2016-03-21 00:00:00.000;2016;DCG;217;;2016-03-21 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DIVA INTERNATIONAL SRL VIA DELL'INDUSTRIA, 7 SPELLO PG;77759;413286
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/22;DDT Campionatura Cliente;22;2016-02-12 00:00:00.000;2016;DCG;22;;2016-02-12 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IPRO SRL STRADA REGIONALE 66, NR.2 LOC. GELLO PT;71655;408783
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/227;DDT Campionatura Cliente;227;2016-03-23 00:00:00.000;2016;DCG;227;;2016-03-23 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;MULTIKIMICA SRL VIA A. VESPUCCI, 6/8 SANTA CROCE SULL'ARNO (STAFFOLI) PI;78020;413503
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/235;DDT Campionatura Cliente;235;2016-03-23 00:00:00.000;2016;DCG;235;;2016-03-23 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DIAMOND BROTHERS PLOT NR. 86 INDUSTRIAL REGION B C YOUTH OBOUR CITY QUALYUBIYAH EGYPT;78031;413512
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/32;DDT Campionatura Cliente;32;2016-02-17 00:00:00.000;2016;DCG;32;;2016-02-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;NULL;409305
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/36;DDT Campionatura Cliente;36;2016-02-17 00:00:00.000;2016;DCG;36;;2016-02-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;NIVEL SRL VIA ROMANA 615 - FRAZ. ARANCIO LUCCA LU;72297;409312
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/380;DDT Campionatura Cliente;380;2016-04-13 00:00:00.000;2016;DCG;380;;2016-04-13 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;COSMETIC PROJECT MANAGEMENT S.L. COLLE SANT FRANCESC, 26 VALLDOREIX - BARCELLONA ESP;80599;415547
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/388;DDT Campionatura Cliente;388;2016-04-18 00:00:00.000;2016;DCG;388;;2016-04-18 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;CANTINI RAFFAELLO SNC VIA SCARPETTINI, 250 MONTEMURLO PO;81980;416079
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/392;DDT Campionatura Cliente;392;2016-04-18 00:00:00.000;2016;DCG;392;;2016-04-18 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;81984;416083
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/393;DDT Campionatura Cliente;393;2016-04-18 00:00:00.000;2016;DCG;393;;2016-04-18 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ANTOLA CASA DETERSIVI SRL VIA MASSA-AVENZA, 121 MASSA MS;81985;416084
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/408;DDT Campionatura Cliente;408;2016-04-19 00:00:00.000;2016;DCG;408;;2016-04-19 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;EBLA S.A.S. VIA DELLE FORNACI, 37 BORGO SAN LORENZO FI;82247;416238
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/41;DDT Campionatura Cliente;41;2016-02-17 00:00:00.000;2016;DCG;41;;2016-02-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. VRANJES FIRENZE SRL UNIPERSONALE VIA S. PERTINI, 5 BAGNO A RIPOLI (RIMAGGIO) FI;NULL;409319
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/413;DDT Campionatura Cliente;413;2016-04-19 00:00:00.000;2016;DCG;413;;2016-04-19 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ALANCHIM SRL VIA DELL'ACERO, 16 CASTELFRANCO DI SOTTO PI;82256;416247
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/436;DDT Campionatura Cliente;436;2016-05-06 00:00:00.000;2016;DCG;436;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;METODI G&E SRL VIA SAN LORENZO, 78 PISA PI;0;418248
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/439;DDT Campionatura Cliente;439;2016-05-06 00:00:00.000;2016;DCG;439;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;MONTECHEM di MATTIA BARSOTTI VIA DELLE GRAZIE, 6 SANTA MARIA A MONTE PI;0;418251
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/445;DDT Campionatura Cliente;445;2016-05-06 00:00:00.000;2016;DCG;445;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;;0;418258
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/454;DDT Campionatura Cliente;454;2016-05-06 00:00:00.000;2016;DCG;454;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IPRO SRL STRADA REGIONALE 66, NR.2 LOC. GELLO PT;0;418271
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/457;DDT Campionatura Cliente;457;2016-05-06 00:00:00.000;2016;DCG;457;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;NEW MADRAS S.R.L. VIA MAMMIANESE NORD, 47 PESCIA PT;0;418275
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/458;DDT Campionatura Cliente;458;2016-05-06 00:00:00.000;2016;DCG;458;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LABORATORI EFFE SRL VIA P. MATTARELLA SNC LOC. MORRO FRAZ. NICCOLO'  SPOLETO PG;0;418276
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/459;DDT Campionatura Cliente;459;2016-05-06 00:00:00.000;2016;DCG;459;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LORENZO VILLORESI VIA DE' BARDI, 14 FIRENZE FI;0;418277
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/463;DDT Campionatura Cliente;463;2016-05-06 00:00:00.000;2016;DCG;463;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;BIOTEKO di LANZALACO MARIANNA Z.I. SAN CARLO SNC CALVI DELL'UMBRIA TR;0;418281
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/465;DDT Campionatura Cliente;465;2016-05-06 00:00:00.000;2016;DCG;465;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;;0;418283
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/466;DDT Campionatura Cliente;466;2016-05-06 00:00:00.000;2016;DCG;466;;2016-05-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;;0;418284
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/471;DDT Campionatura Cliente;471;2016-05-11 00:00:00.000;2016;DCG;471;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;;0;418648
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/472;DDT Campionatura Cliente;472;2016-05-11 00:00:00.000;2016;DCG;472;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LABORATORI EFFE SRL VIA P. MATTARELLA SNC LOC. MORRO FRAZ. NICCOLO'  SPOLETO PG;0;418649
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/474;DDT Campionatura Cliente;474;2016-05-11 00:00:00.000;2016;DCG;474;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;NEW MADRAS S.R.L. VIA MAMMIANESE NORD, 47 PESCIA PT;0;418651
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/483;DDT Campionatura Cliente;483;2016-05-11 00:00:00.000;2016;DCG;483;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ROSSELLI SRL LOC. FABBRI, 42 SPIANATE LU;85349;418665
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/485;DDT Campionatura Cliente;485;2016-05-11 00:00:00.000;2016;DCG;485;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;85351;418667
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/486;DDT Campionatura Cliente;486;2016-05-11 00:00:00.000;2016;DCG;486;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. TAFFI SRL VIA PERTINI, 17 BIBBONA LI;85352;418668
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/49;DDT Campionatura Cliente;49;2016-02-17 00:00:00.000;2016;DCG;49;;2016-02-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;GSM CHEMICALS SRL VIA CIMAROSA, 2 SANTA CROCE SULL'ARNO (STAFFOLI) PI;NULL;409328
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/492;DDT Campionatura Cliente;492;2016-05-11 00:00:00.000;2016;DCG;492;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;MOBILIOL G. MARTINELLI SRL VIA AURELIA NORD, 62 VIAREGGIO LU;0;418676
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/493;DDT Campionatura Cliente;493;2016-05-11 00:00:00.000;2016;DCG;493;;2016-05-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ACTIDEA SNC CORSO GOFFREDO MAMELI, 40 MONTEFALCO AN;0;418677
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/574;DDT Campionatura Cliente;574;2016-05-17 00:00:00.000;2016;DCG;574;;2016-05-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SIRIO NANNINI VIA BEM JOZSEF, 6 BSZABADI HU;86551;419428
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/59;DDT Campionatura Cliente;59;2016-02-17 00:00:00.000;2016;DCG;59;;2016-02-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;PHI 1,618 DI STEFANO BUCCI VIA ZANNONI, 15 SAN CASCIANO IN VAL DI PESA (SAN PANCRAZIO) FI;NULL;409342
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/591;DDT Campionatura Cliente;591;2016-06-10 00:00:00.000;2016;DCG;591;;2016-06-10 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IRIDIUM SRL VIA MASSA AVENZA AREA EX AZOTO MASSA MS;90475;422052
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/597;DDT Campionatura Cliente;597;2016-06-10 00:00:00.000;2016;DCG;597;;2016-06-10 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;PIK KEMICAL SRL VIA AIACCIA, 72 STAGNO COLLESALVETTI LI;90483;422060
C  2422;GIGLIOCHEM S.a.S.;;NULL;DCG/2016/605;DDT Campionatura Cliente;605;2016-06-14 00:00:00.000;2016;DCG;605;;2016-06-14 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;NEW MADRAS S.R.L. VIA MAMMIANESE NORD, 47 PESCIA PT;90861;422502
