CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  1438;FARMEN INT. COSMETICS DISTRIBUTION SPA;;NULL;OCG/2016/571;ORDINE CAMPION. GRATUITA;571;2016-05-16 00:00:00.000;2016;OCG;571;;2016-05-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;NULL;NULL;;85758;419170
C  1438;FARMEN INT. COSMETICS DISTRIBUTION SPA;;NULL;OCG/2017/495;ORDINE CAMPION. GRATUITA;495;2017-04-28 00:00:00.000;2017;OCG;495;;2017-04-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;NULL;NULL;FARMEN INTERNATIONAL COSMETICS SPA VIA LEINI' 148/M SETTIMO TORINESE TO;138901;455442
C  1438;FARMEN INT. COSMETICS DISTRIBUTION SPA;;NULL;OCG/2017/790;ORDINE CAMPION. GRATUITA;790;2017-06-27 00:00:00.000;2017;OCG;790;;2017-06-27 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;NULL;NULL;FARMEN INTERNATIONAL COSMETICS SPA VIA LEINI' 148/M SETTIMO TORINESE TO;149067;462445
C  1438;FARMEN INT. COSMETICS DISTRIBUTION SPA;;NULL;OCG/2017/875;ORDINE CAMPION. GRATUITA;875;2017-07-18 00:00:00.000;2017;OCG;875;;2017-07-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;NULL;NULL;FARMEN INTERNATIONAL COSMETICS SPA VIA LEINI' 148/M SETTIMO TORINESE TO;152217;464898
C  2975;FENICE SPA;;NULL;OCG/2017/858;ORDINE CAMPION. GRATUITA;CRM JM;2017-07-17 00:00:00.000;2017;OCG;858;;2017-07-17 00:00:00.000;FRANCO DESTINO;NULL;NULL;NULL;;151881;464758
C  2997;FLO CHEMICAL SPA;;NULL;OCG/2017/1019;ORDINE CAMPION. GRATUITA;E-MAIL S.P.;2017-09-12 00:00:00.000;2017;OCG;1019;;2017-09-12 00:00:00.000;FRANCO DESTINO;NULL;NULL;NULL;;158208;469456
C  2952;FOUNDRY ALFE-CHEM;;NULL;OCG/2017/561;ORDINE CAMPION. GRATUITA;561;2017-05-12 00:00:00.000;2017;OCG;561;;2017-05-12 00:00:00.000;NULL;NULL;NULL;NULL;;140954;456983
C  2899;FRESCURA & C. SAS;;NULL;OCG/2016/1291;ORDINE CAMPION. GRATUITA;1291;2016-11-28 00:00:00.000;2016;OCG;1291;;2016-11-28 00:00:00.000;NULL;NULL;NULL;NULL;;115236;439597
C  2899;FRESCURA & C. SAS;;NULL;OCG/2016/1311;ORDINE CAMPION. GRATUITA;1311;2016-11-30 00:00:00.000;2016;OCG;1311;;2016-11-30 00:00:00.000;NULL;NULL;NULL;NULL;;115789;439987
C  3002;G.B.M. ELETTROCHIMICA SRL;;NULL;OCG/2017/1037;ORDINE CAMPION. GRATUITA;1037;2017-09-15 00:00:00.000;2017;OCG;1037;;2017-09-15 00:00:00.000;NULL;NULL;NULL;NULL;;158815;470106
C  2827;GALACTIC SA;;NULL;OCG/2016/1357;ORDINE CAMPION. GRATUITA;1357;2016-12-14 00:00:00.000;2016;OCG;1357;;2016-12-14 00:00:00.000;DAP ESCANAFFLES;RIM.DIR.60 GG DF;NULL;NULL;;117661;441442
C  2827;GALACTIC SA;;NULL;OCG/2016/706;ORDINE CAMPION. GRATUITA;MAIL;2016-06-16 00:00:00.000;2016;OCG;706;;2016-06-16 00:00:00.000;DAP ESCANAFFLES;RIM.DIR.60 GG DF;NULL;NULL;;91188;422722
C  2827;GALACTIC SA;;NULL;OCG/2017/247;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-23 00:00:00.000;2017;OCG;247;;2017-03-06 00:00:00.000;DAP ESCANAFFLES;RIM.DIR.60 GG DF;NULL;NULL;;128261;449184
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2016/1086;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-07 00:00:00.000;2016;OCG;1086;;2016-10-07 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF FM;NULL;NULL;;107385;433779
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2016/1099;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-10 00:00:00.000;2016;OCG;1099;;2016-10-10 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;107864;434023
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2016/1243;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-17 00:00:00.000;2016;OCG;1243;;2016-11-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;113916;438582
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2016/1314;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-01 00:00:00.000;2016;OCG;1314;;2016-12-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;115876;440056
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2016/470;ORDINE CAMPION. GRATUITA;E-MAIL;2016-04-20 00:00:00.000;2016;OCG;470;;2016-04-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;82322;416300
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2016/562;ORDINE CAMPION. GRATUITA;562;2016-05-12 00:00:00.000;2016;OCG;562;;2016-05-12 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;GAMMA CHIMICA C/O A.T. SERVICE SRL VIA MADONNA DEI CAMPI CASTEL NOVETTO PV;85386;418698
C   477;GAMMA CHIMICA SPA;;NULL;OCG/2017/248;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-06 00:00:00.000;2017;OCG;248;;2017-03-06 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;GAMMA CHIMICA C/O A.T. SERVICE SRL VIA MADONNA DEI CAMPI CASTEL NOVETTO PV;128296;449219
C  2956;GEARCHEM SRL;;NULL;OCG/2017/630;ORDINE CAMPION. GRATUITA;630;2017-05-24 00:00:00.000;2017;OCG;630;;2017-05-24 00:00:00.000;NULL;NULL;NULL;NULL;;143230;458271
C  2956;GEARCHEM SRL;;NULL;OCG/2017/759;ORDINE CAMPION. GRATUITA;759;2017-06-21 00:00:00.000;2017;OCG;759;;2017-06-21 00:00:00.000;NULL;NULL;NULL;NULL;;147977;461819
C  2956;GEARCHEM SRL;;NULL;OCG/2017/798;ORDINE CAMPION. GRATUITA;798;2017-06-29 00:00:00.000;2017;OCG;798;;2017-06-29 00:00:00.000;NULL;NULL;NULL;NULL;;149210;462740
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2016/1252;ORDINE CAMPION. GRATUITA;1252;2016-11-18 00:00:00.000;2016;OCG;1252;;2016-11-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;114028;438655
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2016/253;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-25 00:00:00.000;2016;OCG;253;;2016-02-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;73623;410265
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2016/607;ORDINE CAMPION. GRATUITA;E-MAIL;2016-05-23 00:00:00.000;2016;OCG;607;;2016-05-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;87545;420162
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2016/792;ORDINE CAMPION. GRATUITA;E-MAIL;2016-07-06 00:00:00.000;2016;OCG;792;;2016-07-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;94932;425245
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2016/847;ORDINE CAMPION. GRATUITA;E-MAIL;2016-07-21 00:00:00.000;2016;OCG;847;;2016-07-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;97200;426995
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2016/858;ORDINE CAMPION. GRATUITA;E-MAIL;2016-07-22 00:00:00.000;2016;OCG;858;;2016-07-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;98094;427152
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/134;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-06 00:00:00.000;2017;OCG;134;;2017-02-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;123716;445847
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/194;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-17 00:00:00.000;2017;OCG;194;;2017-02-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;125742;447261
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/199;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-17 00:00:00.000;2017;OCG;199;;2017-02-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;125874;447336
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/252;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-06 00:00:00.000;2017;OCG;252;;2017-03-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;128381;449426
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/262;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-09 00:00:00.000;2017;OCG;262;;2017-03-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;129257;449837
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/310;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-21 00:00:00.000;2017;OCG;310;;2017-03-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;131376;451152
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/475;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-26 00:00:00.000;2017;OCG;475;;2017-04-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;138520;455003
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/535;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-08 00:00:00.000;2017;OCG;535;;2017-05-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;140079;456358
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/578;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-16 00:00:00.000;2017;OCG;578;;2017-05-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;141466;457241
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/602;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-19 00:00:00.000;2017;OCG;602;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;142584;457876
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/640;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-26 00:00:00.000;2017;OCG;640;;2017-05-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;143551;458639
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/669;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-05 00:00:00.000;2017;OCG;669;;2017-06-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;144436;459386
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/749;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-19 00:00:00.000;2017;OCG;749;;2017-06-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;147492;461360
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/751;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-20 00:00:00.000;2017;OCG;751;;2017-06-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;147502;461373
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/810;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-03 00:00:00.000;2017;OCG;810;;2017-07-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;149647;463072
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/959;ORDINE CAMPION. GRATUITA;E-MAIL;2017-08-28 00:00:00.000;2017;OCG;959;;2017-08-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;155905;467804
C   267;GFL SPA A SOCIO UNICO SOC. SOGGETTA A DIREZIONE;;NULL;OCG/2017/975;ORDINE CAMPION. GRATUITA;E-MAIL;2017-08-31 00:00:00.000;2017;OCG;975;;2017-08-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;GFL SPA a socio unico VIA DEL BENESSERE, 4 SIZIANO PV;156505;468286
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1001;ORDINE CAMPION. GRATUITA;CAM15/09;2016-09-15 00:00:00.000;2016;OCG;1001;;2016-09-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SICURMATICA DI DELLI MASSIMILIANO VIA PONTE ALLA MARINA, 50 CALENZANO FI;104308;431454
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1008;ORDINE CAMPION. GRATUITA;CAM19/09;2016-09-19 00:00:00.000;2016;OCG;1008;;2016-09-19 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;RICCI CHIMICA DI RICCI GIACOMO VIA DEL RAME, 50 PONTE FELCINO PG;104624;431679
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1031;ORDINE CAMPION. GRATUITA;CAM23/09;2016-09-23 00:00:00.000;2016;OCG;1031;;2016-09-23 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SAPONERIE MARIO FISSI SPA VIA BASSA, 35 SCANDICCI FI;105504;432276
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1061;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-03 00:00:00.000;2016;OCG;1061;;2016-10-03 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SILOMA INDUSTRIE SRL LOC. LA PIANA SNC FIVIZZANO MS;106727;433149
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1074;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-04 00:00:00.000;2016;OCG;1074;;2016-10-04 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;FGL INTERNATIONAL SPA VIA FRANCESCA NORD, 73 CASTELFRANCO DI SOTTO PI;107082;433491
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1076;ORDINE CAMPION. GRATUITA;CAM23/10;2016-10-05 00:00:00.000;2016;OCG;1076;;2016-10-05 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;PROGRESSUS SRL VIA BENIAMINO UBALDI GUBBIO PG;107116;433517
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1080;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-05 00:00:00.000;2016;OCG;1080;;2016-10-06 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;;107236;433633
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1092;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-07 00:00:00.000;2016;OCG;1092;;2016-10-07 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;BIODUE SPA VIA LORENZETTI, 3/A LOC. SAMBUCA TAVARNELLE VAL DI PESA FI;107634;433878
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/11;ORDINE CAMPION. GRATUITA;E-MAIL;2015-01-07 00:00:00.000;2016;OCG;11;;2016-01-08 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;GSM CHEMICALS SRL VIA CIMAROSA, 2 SANTA CROCE SULL'ARNO (STAFFOLI) PI;66727;404730
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1102;ORDINE CAMPION. GRATUITA;CAM23/11;2016-10-11 00:00:00.000;2016;OCG;1102;;2016-10-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;MARBEC SRL VIA P.PAOLETTI, 4/6 MONTALE PT;107938;434063
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1117;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-13 00:00:00.000;2016;OCG;1117;;2016-10-13 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;VIDA SRL VIA GALILEO GALILEI, 4 LAVORIA-CRESPINA PI;108332;434518
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1184;ORDINE CAMPION. GRATUITA;03/11;2016-11-03 00:00:00.000;2016;OCG;1184;;2016-11-03 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SAPONERIE MARIO FISSI SPA VIA BASSA, 35 SCANDICCI FI;111182;436681
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1191;ORDINE CAMPION. GRATUITA;04/11;2016-11-04 00:00:00.000;2016;OCG;1191;;2016-11-04 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;111290;436792
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1201;ORDINE CAMPION. GRATUITA;CAM08/11;2016-11-08 00:00:00.000;2016;OCG;1201;;2016-11-08 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IRIDIUM SRL VIA MASSA AVENZA AREA EX AZOTO MASSA MS;112393;437218
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1209;ORDINE CAMPION. GRATUITA;CAM10/11;2016-11-10 00:00:00.000;2016;OCG;1209;;2016-11-10 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LABORATORI EFFE SRL VIA P. MATTARELLA SNC LOC. MORRO FRAZ. NICCOLO'  SPOLETO PG;112596;437396
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1216;ORDINE CAMPION. GRATUITA;CAM11/11;2016-11-11 00:00:00.000;2016;OCG;1216;;2016-11-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;L.C.P.L.A. SRL VIA A. DELLA ROBBIA, 21 MONTEMURLO PO;112805;437670
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1226;ORDINE CAMPION. GRATUITA;CAM11/12;2016-11-14 00:00:00.000;2016;OCG;1226;;2016-11-14 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IDEA ALCHEMICA SRL VIA DELL'ABETE, 9/11 CASTELFRANCO DI SOTTO PI;113217;437971
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1238;ORDINE CAMPION. GRATUITA;CAMP11-16;2016-11-16 00:00:00.000;2016;OCG;1238;;2016-11-16 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;113551;438255
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/129;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-01 00:00:00.000;2016;OCG;129;;2016-02-01 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. VRANJES FIRENZE SRL UNIPERSONALE VIA S. PERTINI, 5 BAGNO A RIPOLI (RIMAGGIO) FI;69169;407417
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1302;ORDINE CAMPION. GRATUITA;CAM28-11;2016-11-29 00:00:00.000;2016;OCG;1302;;2016-11-29 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUXOR S.R.L. LOC. DUE SANTI, 41/A TODI PG;115416;439770
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1303;ORDINE CAMPION. GRATUITA;CAM28/11;2016-11-29 00:00:00.000;2016;OCG;1303;;2016-11-29 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;EMIA MAKE UP SRL VIA BUFALORO, 27 TORGIANO PG;115431;439859
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1307;ORDINE CAMPION. GRATUITA;CAM30/11;2016-11-30 00:00:00.000;2016;OCG;1307;;2016-11-30 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;SAPONERIE MARIO FISSI SPA VIA BASSA, 35 SCANDICCI FI;115724;439930
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1321;ORDINE CAMPION. GRATUITA;CAM02/12;2016-12-02 00:00:00.000;2016;OCG;1321;;2016-12-05 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LUDOVICO MARTELLI SRL VIA FAENTINA, NR. 169 SUB 10/11 CALDINE FI;116328;440342
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1339;ORDINE CAMPION. GRATUITA;CAM07/12;2016-12-07 00:00:00.000;2016;OCG;1339;;2016-12-07 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. TAFFI SRL VIA PERTINI, 17 BIBBONA LI;116931;440798
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/1346;ORDINE CAMPION. GRATUITA;CAM12/012;2016-12-12 00:00:00.000;2016;OCG;1346;;2016-12-12 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;DR. TAFFI SRL VIA PERTINI, 17 BIBBONA LI;117186;440983
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/141;ORDINE CAMPION. GRATUITA;CAM04/02;2016-02-04 00:00:00.000;2016;OCG;141;;2016-02-04 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;TECNOCHIMICA SPA VIA DEL SALICE, 16/18 CASTELFRANCO DI SOTTO PI;70286;407832
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/156;ORDINE CAMPION. GRATUITA;CAM04/04;2016-02-05 00:00:00.000;2016;OCG;156;;2016-02-05 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ANSER KIMICA VIA F.LLI ROSSELLI, 32 MONSUMMANO TERME PT;70621;408061
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/170;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-09 00:00:00.000;2016;OCG;170;;2016-02-09 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;EBLA S.A.S. VIA DELLE FORNACI, 37 BORGO SAN LORENZO FI;70919;408282
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/186;ORDINE CAMPION. GRATUITA;CAM11-02;2016-02-11 00:00:00.000;2016;OCG;186;;2016-02-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;LAPI CHIMICI SRL VIA CASSIA LOC. MONTE SAN SAVINO MONTAGNANO AR;71369;408629
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/187;ORDINE CAMPION. GRATUITA;CAM11-02;2016-02-11 00:00:00.000;2016;OCG;187;;2016-02-11 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;ALANCHIM SRL VIA DELL'ACERO, 16 CASTELFRANCO DI SOTTO PI;71394;408642
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/193;ORDINE CAMPION. GRATUITA;CAM11-03;2016-02-15 00:00:00.000;2016;OCG;193;;2016-02-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;EBLA S.A.S. VIA DELLE FORNACI, 37 BORGO SAN LORENZO FI;71706;408826
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/194;ORDINE CAMPION. GRATUITA;CAM15-02;2016-02-15 00:00:00.000;2016;OCG;194;;2016-02-15 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;T & C SRL PRODOTTI OSPEDALIERI VIA BRODOLINI ELLERA DI CORCIANO PG;71759;408864
C  2422;GIGLIOCHEM S.a.S.;;NULL;OCG/2016/206;ORDINE CAMPION. GRATUITA;CAMP02-17;2016-02-17 00:00:00.000;2016;OCG;206;;2016-02-17 00:00:00.000;FRANCO DESTINO;VISTA FATTURA;NULL;NULL;IDEA ALCHEMICA SRL VIA DELL'ABETE, 9/11 CASTELFRANCO DI SOTTO PI;72210;409231
